MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form3Away,Form5Home,Form5Away
2011-04-02,Borussia Dortmund,Hannover,1853.02,1709.56,4.0,6.0,10.0,12.0
2011-04-02,TSG Hoffenheim,Hamburger SV,1694.18,1726.65,3.0,3.0,4.0,7.0
2011-04-02,Kaiserslautern,Bayer Leverkusen,1634.24,1815.8,7.0,9.0,8.0,13.0
2011-04-02,FSV Mainz 05,SC Freiburg,1712.31,1634.8,4.0,0.0,7.0,3.0
2011-04-02,Werder Bremen,VfB Stuttgart,1724.45,1711.25,7.0,7.0,8.0,10.0
2011-04-03,1. FC Koln,Nurnberg,1648.88,1697.88,3.0,6.0,7.0,10.0
2011-04-03,VfL Wolfsburg,Eintracht Frankfurt,1692.2,1622.18,1.0,4.0,4.0,4.0
2011-04-08,Eintracht Frankfurt,Werder Bremen,1622.18,1724.45,4.0,5.0,5.0,9.0
2011-04-09,SC Freiburg,TSG Hoffenheim,1634.8,1694.18,1.0,4.0,1.0,4.0
2011-04-09,Hamburger SV,Borussia Dortmund,1726.65,1853.02,4.0,4.0,5.0,10.0
2011-04-09,Hannover,FSV Mainz 05,1709.56,1712.31,3.0,2.0,9.0,8.0
2011-04-09,Nurnberg,Bayern Munich,1697.88,1857.73,3.0,9.0,7.0,9.0
2011-04-09,Schalke 04,VfL Wolfsburg,1766.59,1692.2,6.0,2.0,7.0,5.0
2011-04-09,VfB Stuttgart,Kaiserslautern,1711.25,1634.24,5.0,6.0,11.0,8.0
2011-04-10,Bayer Leverkusen,FC St. Pauli,1815.8,1580.55,9.0,0.0,13.0,0.0
2011-04-10,MGladbach,1. FC Koln,1597.18,1648.88,1.0,6.0,4.0,9.0
2011-04-15,FSV Mainz 05,MGladbach,1706.81,1618.87,2.0,3.0,5.0,7.0
2011-04-16,1. FC Koln,VfB Stuttgart,1648.4,1704.74,3.0,2.0,6.0,8.0
2011-04-16,Hamburger SV,Hannover,1737.06,1720.56,5.0,6.0,5.0,9.0
2011-04-16,TSG Hoffenheim,Eintracht Frankfurt,1693.03,1634.41,1.0,5.0,4.0,6.0
2011-04-16,Kaiserslautern,Nurnberg,1653.14,1700.71,6.0,1.0,10.0,7.0
2011-04-16,Werder Bremen,Schalke 04,1728.96,1808.91,5.0,6.0,9.0,9.0
2011-04-16,VfL Wolfsburg,FC St. Pauli,1692.03,1579.15,2.0,0.0,2.0,0.0
2011-04-17,Bayern Munich,Bayer Leverkusen,1864.13,1830.29,7.0,9.0,10.0,15.0
2011-04-17,Borussia Dortmund,SC Freiburg,1864.6,1654.14,5.0,4.0,8.0,4.0
2011-04-21,SC Freiburg,Hannover,1654.14,1720.56,4.0,4.0,4.0,7.0
2011-04-23,Eintracht Frankfurt,Bayern Munich,1634.41,1864.13,2.0,7.0,5.0,13.0
2011-04-23,Bayer Leverkusen,TSG Hoffenheim,1830.29,1693.03,6.0,4.0,12.0,7.0
2011-04-23,MGladbach,Borussia Dortmund,1618.87,1864.6,3.0,7.0,4.0,8.0
2011-04-23,Schalke 04,Kaiserslautern,1808.91,1653.14,7.0,3.0,10.0,9.0
2011-04-23,FC St. Pauli,Werder Bremen,1579.15,1728.96,1.0,3.0,1.0,7.0
2011-04-23,VfB Stuttgart,Hamburger SV,1704.74,1737.06,4.0,3.0,8.0,6.0
2011-04-24,Nurnberg,FSV Mainz 05,1700.71,1706.81,4.0,4.0,7.0,5.0
2011-04-24,VfL Wolfsburg,1. FC Koln,1692.03,1648.4,2.0,3.0,3.0,6.0
2011-04-29,Kaiserslautern,FC St. Pauli,1653.14,1579.15,6.0,1.0,9.0,1.0
2011-04-29,Werder Bremen,VfL Wolfsburg,1728.96,1692.03,5.0,4.0,9.0,6.0
2011-04-30,Bayern Munich,Schalke 04,1864.13,1808.91,5.0,4.0,11.0,7.0
2011-04-30,Borussia Dortmund,Nurnberg,1864.6,1700.71,4.0,5.0,8.0,5.0
2011-04-30,1. FC Koln,Bayer Leverkusen,1648.4,1830.29,0.0,6.0,3.0,12.0
2011-04-30,Hamburger SV,SC Freiburg,1737.06,1654.14,2.0,3.0,6.0,4.0
2011-04-30,Hannover,MGladbach,1720.56,1618.87,7.0,6.0,10.0,6.0
2011-04-30,TSG Hoffenheim,VfB Stuttgart,1693.03,1704.74,3.0,6.0,4.0,8.0
2011-04-30,FSV Mainz 05,Eintracht Frankfurt,1706.81,1634.41,4.0,2.0,6.0,6.0
2011-05-07,Eintracht Frankfurt,1. FC Koln,1623.7,1641.15,1.0,3.0,3.0,6.0
2011-05-07,Bayer Leverkusen,Hamburger SV,1805.03,1704.14,3.0,1.0,9.0,3.0
2011-05-07,MGladbach,SC Freiburg,1636.96,1653.28,6.0,3.0,9.0,7.0
2011-05-07,Nurnberg,TSG Hoffenheim,1703.88,1683.21,4.0,3.0,5.0,4.0
2011-05-07,Schalke 04,FSV Mainz 05,1777.16,1719.01,1.0,7.0,7.0,8.0
2011-05-07,FC St. Pauli,Bayern Munich,1566.95,1875.87,1.0,7.0,1.0,11.0
2011-05-07,VfB Stuttgart,Hannover,1734.45,1719.08,9.0,4.0,10.0,7.0
2011-05-07,Werder Bremen,Borussia Dortmund,1724.53,1858.61,4.0,6.0,6.0,10.0
2011-05-07,VfL Wolfsburg,Kaiserslautern,1704.22,1658.85,7.0,6.0,8.0,9.0
2011-05-14,Bayern Munich,VfB Stuttgart,1875.87,1734.45,7.0,9.0,11.0,12.0
2011-05-14,Borussia Dortmund,Eintracht Frankfurt,1858.61,1623.7,3.0,1.0,7.0,2.0
2011-05-14,1. FC Koln,Schalke 04,1641.15,1777.16,6.0,0.0,6.0,4.0
2011-05-14,SC Freiburg,Bayer Leverkusen,1653.28,1805.03,3.0,4.0,6.0,7.0
2011-05-14,Hamburger SV,MGladbach,1704.14,1636.96,1.0,9.0,3.0,12.0
2011-05-14,Hannover,Nurnberg,1719.08,1703.88,3.0,1.0,7.0,5.0
2011-05-14,TSG Hoffenheim,VfL Wolfsburg,1683.21,1704.22,3.0,6.0,6.0,7.0
2011-05-14,Kaiserslautern,Werder Bremen,1658.85,1724.53,9.0,6.0,12.0,8.0
2011-05-14,FSV Mainz 05,FC St. Pauli,1719.01,1566.95,7.0,0.0,10.0,1.0
2011-08-05,Borussia Dortmund,Hamburger SV,1845.38,1702.56,6.0,2.0,9.0,3.0
2011-08-06,FC Augsburg,SC Freiburg,1615.69,1635.5,4.0,3.0,7.0,3.0
2011-08-06,1. FC Koln,VfL Wolfsburg,1660.79,1704.5,9.0,6.0,9.0,10.0
2011-08-06,Hannover,TSG Hoffenheim,1719.08,1677.25,3.0,3.0,7.0,6.0
2011-08-06,Hertha,Nurnberg,1691.11,1682.6,6.0,0.0,12.0,4.0
2011-08-06,VfB Stuttgart,Schalke 04,1734.51,1745.75,6.0,0.0,12.0,1.0
2011-08-06,Werder Bremen,Kaiserslautern,1727.68,1675.13,3.0,9.0,7.0,12.0
2011-08-07,Bayern Munich,MGladbach,1883.56,1656.52,9.0,7.0,13.0,10.0
2011-08-07,FSV Mainz 05,Bayer Leverkusen,1731.36,1803.66,9.0,4.0,13.0,7.0
2011-08-13,SC Freiburg,FSV Mainz 05,1635.5,1731.36,1.0,9.0,4.0,13.0
2011-08-13,Hamburger SV,Hertha,1702.56,1691.11,2.0,6.0,2.0,9.0
2011-08-13,TSG Hoffenheim,Borussia Dortmund,1677.25,1845.38,3.0,6.0,3.0,9.0
2011-08-13,MGladbach,VfB Stuttgart,1656.52,1734.51,7.0,6.0,13.0,12.0
2011-08-13,Nurnberg,Hannover,1682.6,1719.08,3.0,6.0,4.0,9.0
2011-08-13,Schalke 04,1. FC Koln,1745.75,1660.79,0.0,6.0,0.0,9.0
2011-08-13,VfL Wolfsburg,Bayern Munich,1704.5,1883.56,6.0,6.0,12.0,10.0
2011-08-14,Kaiserslautern,FC Augsburg,1675.13,1615.69,6.0,4.0,12.0,5.0
2011-08-14,Bayer Leverkusen,Werder Bremen,1803.66,1727.68,4.0,6.0,7.0,9.0
2011-08-19,MGladbach,VfL Wolfsburg,1668.91,1711.29,5.0,6.0,11.0,9.0
2011-08-20,FC Augsburg,TSG Hoffenheim,1615.03,1680.37,2.0,3.0,6.0,6.0
2011-08-20,Bayern Munich,Hamburger SV,1872.16,1692.96,6.0,2.0,12.0,3.0
2011-08-20,Borussia Dortmund,Nurnberg,1836.76,1681.36,6.0,3.0,9.0,3.0
2011-08-20,1. FC Koln,Kaiserslautern,1634.26,1662.33,3.0,4.0,9.0,10.0
2011-08-20,VfB Stuttgart,Bayer Leverkusen,1743.15,1794.29,4.0,6.0,10.0,7.0
2011-08-20,Werder Bremen,SC Freiburg,1727.26,1627.23,3.0,1.0,6.0,4.0
2011-08-21,Hannover,Hertha,1730.74,1680.8,9.0,4.0,9.0,7.0
2011-08-21,FSV Mainz 05,Schalke 04,1740.51,1740.87,9.0,3.0,15.0,3.0
2011-08-26,Hertha,VfB Stuttgart,1680.8,1743.15,2.0,4.0,8.0,7.0
2011-08-27,SC Freiburg,VfL Wolfsburg,1627.23,1711.29,1.0,3.0,1.0,6.0
2011-08-27,Hamburger SV,1. FC Koln,1692.96,1634.26,1.0,1.0,3.0,7.0
2011-08-27,TSG Hoffenheim,Werder Bremen,1680.37,1727.26,6.0,6.0,9.0,9.0
2011-08-27,Kaiserslautern,Bayern Munich,1662.33,1872.16,2.0,6.0,8.0,12.0
2011-08-27,Bayer Leverkusen,Borussia Dortmund,1794.29,1836.76,6.0,6.0,10.0,9.0
2011-08-27,Nurnberg,FC Augsburg,1681.36,1615.03,3.0,2.0,3.0,5.0
2011-08-28,Hannover,FSV Mainz 05,1730.74,1740.51,7.0,6.0,10.0,12.0
2011-08-28,Schalke 04,MGladbach,1740.87,1668.91,6.0,7.0,6.0,11.0
2011-09-09,FC Augsburg,Bayer Leverkusen,1603.88,1806.83,1.0,7.0,2.0,10.0
2011-09-10,Bayern Munich,SC Freiburg,1893.41,1640.69,9.0,3.0,12.0,4.0
2011-09-10,Borussia Dortmund,Hertha,1847.08,1696.7,4.0,5.0,10.0,8.0
2011-09-10,FSV Mainz 05,TSG Hoffenheim,1733.34,1688.03,4.0,6.0,10.0,6.0
2011-09-10,MGladbach,Kaiserslautern,1681.95,1661.03,4.0,2.0,8.0,5.0
2011-09-10,VfB Stuttgart,Hannover,1732.12,1741.86,1.0,5.0,4.0,11.0
2011-09-10,Werder Bremen,Hamburger SV,1746.61,1680.88,6.0,1.0,9.0,2.0
2011-09-11,1. FC Koln,Nurnberg,1649.05,1686.52,4.0,3.0,7.0,6.0
2011-09-11,VfL Wolfsburg,Schalke 04,1688.95,1765.2,0.0,9.0,6.0,9.0
2011-09-16,SC Freiburg,VfB Stuttgart,1632.89,1740.78,3.0,3.0,4.0,7.0
2011-09-17,Hamburger SV,MGladbach,1671.27,1685.17,0.0,6.0,1.0,10.0
2011-09-17,Hertha,FC Augsburg,1707.09,1593.07,7.0,0.0,8.0,2.0
2011-09-17,TSG Hoffenheim,VfL Wolfsburg,1706.61,1694.49,6.0,3.0,9.0,6.0
2011-09-17,Kaiserslautern,FSV Mainz 05,1652.19,1709.12,1.0,1.0,2.0,7.0
2011-09-17,Bayer Leverkusen,1. FC Koln,1806.62,1637.55,7.0,4.0,10.0,4.0
2011-09-17,Nurnberg,Werder Bremen,1692.39,1750.59,6.0,9.0,9.0,12.0
2011-09-18,Hannover,Borussia Dortmund,1727.57,1828.15,2.0,4.0,8.0,7.0
2011-09-18,Schalke 04,Bayern Munich,1754.03,1895.59,6.0,9.0,9.0,12.0
2011-09-23,VfB Stuttgart,Hamburger SV,1740.78,1671.27,6.0,0.0,7.0,1.0
2011-09-24,FC Augsburg,Hannover,1593.07,1727.57,1.0,4.0,2.0,8.0
2011-09-24,Bayern Munich,Bayer Leverkusen,1895.59,1806.62,9.0,4.0,15.0,10.0
2011-09-24,FSV Mainz 05,Borussia Dortmund,1709.12,1828.15,1.0,1.0,4.0,4.0
2011-09-24,MGladbach,Nurnberg,1685.17,1692.39,6.0,7.0,10.0,7.0
2011-09-24,Schalke 04,SC Freiburg,1754.03,1632.89,3.0,3.0,9.0,3.0
2011-09-24,VfL Wolfsburg,Kaiserslautern,1694.49,1652.19,3.0,3.0,3.0,5.0
2011-09-25,1. FC Koln,TSG Hoffenheim,1637.55,1706.61,6.0,6.0,7.0,12.0
2011-09-25,Werder Bremen,Hertha,1750.59,1707.09,7.0,7.0,10.0,9.0
2011-09-30,Kaiserslautern,VfB Stuttgart,1652.19,1740.78,3.0,6.0,4.0,6.0
2011-10-01,Borussia Dortmund,FC Augsburg,1814.75,1601.74,3.0,2.0,7.0,2.0
2011-10-01,SC Freiburg,MGladbach,1622.43,1702.78,0.0,9.0,3.0,12.0
2011-10-01,Hertha,1. FC Koln,1698.99,1674.21,4.0,6.0,8.0,10.0
2011-10-01,TSG Hoffenheim,Bayern Munich,1706.2,1927.69,6.0,9.0,9.0,15.0
2011-10-01,Bayer Leverkusen,VfL Wolfsburg,1782.08,1693.71,3.0,6.0,7.0,6.0
2011-10-01,Nurnberg,FSV Mainz 05,1687.55,1693.2,4.0,0.0,7.0,1.0
2011-10-02,Hamburger SV,Schalke 04,1675.41,1753.42,3.0,3.0,3.0,9.0
2011-10-02,Hannover,Werder Bremen,1735.35,1757.92,4.0,7.0,6.0,13.0
2011-10-14,Werder Bremen,Borussia Dortmund,1757.92,1814.75,4.0,6.0,10.0,7.0
2011-10-15,Bayern Munich,Hertha,1923.43,1709.17,7.0,4.0,13.0,10.0
2011-10-15,FSV Mainz 05,FC Augsburg,1694.84,1596.89,1.0,2.0,2.0,2.0
2011-10-15,MGladbach,Bayer Leverkusen,1694.37,1788.37,6.0,3.0,9.0,7.0
2011-10-15,Schalke 04,Kaiserslautern,1760.98,1648.73,6.0,3.0,9.0,3.0
2011-10-15,VfB Stuttgart,TSG Hoffenheim,1748.71,1710.47,6.0,4.0,9.0,7.0
2011-10-15,VfL Wolfsburg,Nurnberg,1687.42,1685.9,3.0,2.0,6.0,8.0
2011-10-16,1. FC Koln,Hannover,1664.03,1742.18,6.0,7.0,9.0,8.0
2011-10-16,SC Freiburg,Hamburger SV,1630.83,1667.85,3.0,3.0,6.0,3.0
2011-10-21,FC Augsburg,Werder Bremen,1596.89,1740.26,4.0,3.0,5.0,7.0
2011-10-22,Borussia Dortmund,1. FC Koln,1830.42,1664.03,9.0,6.0,9.0,9.0
2011-10-22,Hamburger SV,VfL Wolfsburg,1667.85,1687.42,6.0,6.0,6.0,9.0
2011-10-22,Hertha,FSV Mainz 05,1709.17,1694.84,3.0,1.0,7.0,1.0
2011-10-22,TSG Hoffenheim,MGladbach,1710.47,1694.37,1.0,4.0,7.0,10.0
2011-10-22,Kaiserslautern,SC Freiburg,1648.73,1630.83,3.0,3.0,6.0,3.0
2011-10-22,Nurnberg,VfB Stuttgart,1685.9,1748.71,1.0,6.0,5.0,12.0
2011-10-23,Hannover,Bayern Munich,1742.18,1923.43,4.0,7.0,7.0,13.0
2011-10-23,Bayer Leverkusen,Schalke 04,1788.37,1760.98,4.0,6.0,7.0,6.0
2011-10-28,SC Freiburg,Bayer Leverkusen,1630.83,1788.37,3.0,4.0,3.0,4.0
2011-10-29,Bayern Munich,Nurnberg,1923.43,1685.9,4.0,2.0,10.0,3.0
2011-10-29,FSV Mainz 05,Werder Bremen,1694.84,1740.26,2.0,1.0,2.0,5.0
2011-10-29,MGladbach,Hannover,1694.37,1742.18,1.0,6.0,7.0,10.0
2011-10-29,Schalke 04,TSG Hoffenheim,1760.98,1710.47,6.0,4.0,9.0,7.0
2011-10-29,VfB Stuttgart,Borussia Dortmund,1748.71,1830.42,7.0,9.0,10.0,12.0
2011-10-29,VfL Wolfsburg,Hertha,1687.42,1709.17,4.0,4.0,7.0,5.0
2011-10-30,1. FC Koln,FC Augsburg,1664.03,1596.89,3.0,4.0,9.0,6.0
2011-10-30,Hamburger SV,Kaiserslautern,1667.85,1648.73,4.0,6.0,7.0,9.0
2011-11-04,FSV Mainz 05,VfB Stuttgart,1671.18,1753.81,1.0,5.0,2.0,8.0
2011-11-05,Borussia Dortmund,VfL Wolfsburg,1820.81,1683.27,7.0,4.0,13.0,7.0
2011-11-05,Hertha,MGladbach,1709.0,1694.09,4.0,4.0,7.0,7.0
2011-11-05,TSG Hoffenheim,Kaiserslautern,1699.19,1666.37,3.0,7.0,4.0,7.0
2011-11-05,Bayer Leverkusen,Hamburger SV,1786.46,1670.66,4.0,5.0,7.0,8.0
2011-11-05,Nurnberg,SC Freiburg,1673.08,1608.75,1.0,0.0,2.0,3.0
2011-11-05,Werder Bremen,1. FC Koln,1747.34,1674.29,4.0,6.0,7.0,9.0
2011-11-06,FC Augsburg,Bayern Munich,1599.5,1915.14,4.0,6.0,5.0,10.0
2011-11-06,Hannover,Schalke 04,1726.67,1772.72,3.0,6.0,7.0,12.0
2011-11-18,Kaiserslautern,Bayer Leverkusen,1668.13,1773.78,5.0,4.0,8.0,8.0
2011-11-19,Bayern Munich,Borussia Dortmund,1918.97,1829.57,6.0,7.0,10.0,13.0
2011-11-19,SC Freiburg,Hertha,1619.08,1698.06,3.0,4.0,6.0,7.0
2011-11-19,MGladbach,Werder Bremen,1703.22,1751.12,6.0,7.0,7.0,7.0
2011-11-19,Schalke 04,Nurnberg,1764.57,1660.95,7.0,1.0,10.0,2.0
2011-11-19,VfL Wolfsburg,Hannover,1675.45,1732.6,1.0,4.0,4.0,7.0
2011-11-20,Hamburger SV,TSG Hoffenheim,1674.3,1695.63,3.0,4.0,6.0,5.0
2011-11-20,VfB Stuttgart,FC Augsburg,1740.9,1596.07,2.0,1.0,8.0,4.0
2011-11-25,1. FC Koln,MGladbach,1668.71,1703.22,3.0,9.0,6.0,10.0
2011-11-26,FC Augsburg,VfL Wolfsburg,1596.07,1675.45,0.0,3.0,4.0,7.0
2011-11-26,Borussia Dortmund,Schalke 04,1829.57,1764.57,7.0,7.0,13.0,10.0
2011-11-26,Hannover,Hamburger SV,1732.6,1674.3,1.0,5.0,4.0,9.0
2011-11-26,Hertha,Bayer Leverkusen,1698.06,1773.78,4.0,7.0,5.0,8.0
2011-11-26,TSG Hoffenheim,SC Freiburg,1695.63,1619.08,1.0,4.0,4.0,4.0
2011-11-26,Nurnberg,Kaiserslautern,1660.95,1668.13,0.0,2.0,1.0,8.0
2011-11-27,FSV Mainz 05,Bayern Munich,1682.3,1918.97,4.0,6.0,5.0,9.0
2011-11-27,Werder Bremen,VfB Stuttgart,1751.12,1740.9,6.0,4.0,7.0,8.0
2011-12-02,Bayer Leverkusen,TSG Hoffenheim,1788.36,1680.57,5.0,2.0,8.0,5.0
2011-12-03,Bayern Munich,Werder Bremen,1896.84,1741.51,3.0,6.0,6.0,10.0
2011-12-03,SC Freiburg,Hannover,1621.36,1703.83,5.0,2.0,5.0,5.0
2011-12-03,Kaiserslautern,Hertha,1649.98,1696.77,1.0,2.0,5.0,6.0
2011-12-03,MGladbach,Borussia Dortmund,1732.81,1841.33,9.0,9.0,12.0,13.0
2011-12-03,VfB Stuttgart,1. FC Koln,1733.25,1652.89,3.0,3.0,5.0,6.0
2011-12-03,VfL Wolfsburg,FSV Mainz 05,1674.52,1692.67,3.0,6.0,4.0,7.0
2011-12-04,Hamburger SV,Nurnberg,1685.08,1657.37,5.0,3.0,7.0,4.0
2011-12-04,Schalke 04,FC Augsburg,1764.2,1603.73,4.0,3.0,10.0,4.0
2011-12-09,Hertha,Schalke 04,1696.77,1764.2,3.0,6.0,6.0,10.0
2011-12-10,FC Augsburg,MGladbach,1603.73,1732.81,3.0,7.0,3.0,13.0
2011-12-10,1. FC Koln,SC Freiburg,1652.89,1621.36,1.0,3.0,4.0,6.0
2011-12-10,Hannover,Bayer Leverkusen,1703.83,1788.36,2.0,7.0,3.0,11.0
2011-12-10,FSV Mainz 05,Hamburger SV,1692.67,1685.08,7.0,7.0,8.0,9.0
2011-12-10,Nurnberg,TSG Hoffenheim,1657.37,1680.57,3.0,1.0,3.0,2.0
2011-12-10,Werder Bremen,VfL Wolfsburg,1741.51,1674.52,3.0,4.0,9.0,4.0
2011-12-11,Borussia Dortmund,Kaiserslautern,1841.33,1649.98,7.0,1.0,11.0,3.0
2011-12-11,VfB Stuttgart,Bayern Munich,1733.25,1896.84,4.0,3.0,5.0,9.0
2011-12-13,1. FC Koln,FSV Mainz 05,1652.89,1692.67,4.0,5.0,7.0,8.0
2011-12-16,Bayern Munich,1. FC Koln,1894.7,1661.73,6.0,5.0,9.0,5.0
2011-12-17,SC Freiburg,Borussia Dortmund,1605.99,1816.27,2.0,5.0,6.0,11.0
2011-12-17,Hamburger SV,FC Augsburg,1690.32,1604.22,5.0,6.0,9.0,6.0
2011-12-17,TSG Hoffenheim,Hertha,1682.65,1684.62,4.0,2.0,5.0,3.0
2011-12-17,Bayer Leverkusen,Nurnberg,1785.77,1631.45,5.0,3.0,9.0,3.0
2011-12-17,Schalke 04,Werder Bremen,1780.31,1739.48,6.0,6.0,10.0,9.0
2011-12-17,VfL Wolfsburg,VfB Stuttgart,1660.12,1719.09,1.0,1.0,4.0,4.0
2011-12-18,Kaiserslautern,Hannover,1650.71,1699.02,2.0,3.0,3.0,4.0
2011-12-18,MGladbach,FSV Mainz 05,1719.36,1688.4,4.0,3.0,10.0,9.0
2012-01-20,MGladbach,Bayern Munich,1725.82,1898.87,4.0,9.0,10.0,9.0
2012-01-21,SC Freiburg,FC Augsburg,1598.88,1609.06,1.0,4.0,3.0,7.0
2012-01-21,TSG Hoffenheim,Hannover,1681.52,1702.3,4.0,3.0,5.0,4.0
2012-01-21,Kaiserslautern,Werder Bremen,1651.04,1728.29,3.0,3.0,3.0,6.0
2012-01-21,Nurnberg,Hertha,1655.42,1687.18,3.0,2.0,6.0,4.0
2012-01-21,Schalke 04,VfB Stuttgart,1792.92,1712.13,9.0,1.0,12.0,4.0
2012-01-21,VfL Wolfsburg,1. FC Koln,1668.51,1658.98,4.0,4.0,7.0,5.0
2012-01-22,Hamburger SV,Borussia Dortmund,1686.9,1824.81,5.0,5.0,9.0,11.0
2012-01-22,Bayer Leverkusen,FSV Mainz 05,1763.23,1683.37,4.0,2.0,8.0,6.0
2012-01-27,Hannover,Nurnberg,1702.3,1655.42,3.0,6.0,5.0,9.0
2012-01-28,FC Augsburg,Kaiserslautern,1609.06,1651.04,4.0,3.0,7.0,4.0
2012-01-28,Bayern Munich,VfL Wolfsburg,1898.87,1668.51,6.0,6.0,9.0,7.0
2012-01-28,Borussia Dortmund,TSG Hoffenheim,1824.81,1681.52,7.0,5.0,11.0,6.0
2012-01-28,1. FC Koln,Schalke 04,1658.98,1792.92,1.0,9.0,5.0,12.0
2012-01-28,Hertha,Hamburger SV,1687.18,1686.9,1.0,2.0,3.0,6.0
2012-01-28,Werder Bremen,Bayer Leverkusen,1728.29,1763.23,4.0,4.0,7.0,8.0
2012-01-29,FSV Mainz 05,SC Freiburg,1683.37,1598.88,1.0,3.0,3.0,5.0
2012-01-29,VfB Stuttgart,MGladbach,1712.13,1725.82,0.0,6.0,1.0,10.0
2012-02-03,Nurnberg,Borussia Dortmund,1660.05,1841.77,6.0,9.0,6.0,11.0
2012-02-04,Hamburger SV,Bayern Munich,1684.31,1886.82,4.0,6.0,8.0,12.0
2012-02-04,Hertha,Hannover,1667.16,1709.11,1.0,5.0,2.0,7.0
2012-02-04,TSG Hoffenheim,FC Augsburg,1675.72,1601.82,2.0,2.0,5.0,5.0
2012-02-04,Bayer Leverkusen,VfB Stuttgart,1768.62,1690.6,4.0,0.0,8.0,1.0
2012-02-04,Schalke 04,FSV Mainz 05,1809.57,1685.49,9.0,3.0,15.0,5.0
2012-02-04,VfL Wolfsburg,MGladbach,1671.35,1756.2,6.0,9.0,7.0,10.0
2012-02-05,SC Freiburg,Werder Bremen,1598.89,1727.16,3.0,2.0,4.0,5.0
2012-02-05,Kaiserslautern,1. FC Koln,1651.91,1642.71,3.0,0.0,5.0,4.0
2012-02-10,VfL Wolfsburg,SC Freiburg,1671.35,1598.89,4.0,4.0,7.0,4.0
2012-02-11,Bayern Munich,Kaiserslautern,1886.82,1651.91,4.0,2.0,10.0,4.0
2012-02-11,Borussia Dortmund,Bayer Leverkusen,1841.77,1768.62,9.0,5.0,13.0,6.0
2012-02-11,FSV Mainz 05,Hannover,1685.49,1709.11,4.0,7.0,5.0,9.0
2012-02-11,MGladbach,Schalke 04,1756.2,1809.57,7.0,7.0,10.0,13.0
2012-02-11,VfB Stuttgart,Hertha,1690.6,1667.16,1.0,0.0,1.0,1.0
2012-02-11,Werder Bremen,TSG Hoffenheim,1727.16,1675.72,3.0,2.0,6.0,6.0
2012-02-12,FC Augsburg,Nurnberg,1601.82,1660.05,2.0,3.0,6.0,6.0
2012-02-12,1. FC Koln,Hamburger SV,1642.71,1684.31,3.0,4.0,4.0,6.0
2012-02-17,TSG Hoffenheim,FSV Mainz 05,1675.23,1689.33,2.0,5.0,4.0,5.0
2012-02-18,SC Freiburg,Bayern Munich,1595.95,1885.91,1.0,7.0,4.0,10.0
2012-02-18,Hamburger SV,Werder Bremen,1696.75,1722.05,7.0,3.0,8.0,4.0
2012-02-18,Hertha,Borussia Dortmund,1646.27,1853.57,0.0,9.0,1.0,15.0
2012-02-18,Kaiserslautern,MGladbach,1639.1,1768.73,1.0,7.0,3.0,13.0
2012-02-18,Bayer Leverkusen,FC Augsburg,1760.2,1605.0,2.0,3.0,5.0,4.0
2012-02-18,Nurnberg,1. FC Koln,1653.39,1643.99,1.0,3.0,7.0,3.0
2012-02-19,Hannover,VfB Stuttgart,1718.86,1706.83,7.0,4.0,9.0,4.0
2012-02-19,Schalke 04,VfL Wolfsburg,1791.51,1676.58,4.0,4.0,10.0,10.0
2012-02-24,MGladbach,Hamburger SV,1768.73,1696.75,7.0,4.0,13.0,7.0
2012-02-25,FC Augsburg,Hertha,1605.0,1646.27,2.0,0.0,3.0,0.0
2012-02-25,1. FC Koln,Bayer Leverkusen,1643.99,1760.2,3.0,4.0,3.0,8.0
2012-02-25,FSV Mainz 05,Kaiserslautern,1689.33,1639.1,3.0,0.0,6.0,2.0
2012-02-25,VfB Stuttgart,SC Freiburg,1706.83,1595.95,4.0,2.0,4.0,5.0
2012-02-25,Werder Bremen,Nurnberg,1722.05,1653.39,5.0,4.0,7.0,7.0
2012-02-25,VfL Wolfsburg,TSG Hoffenheim,1676.58,1675.23,4.0,3.0,7.0,4.0
2012-02-26,Bayern Munich,Schalke 04,1885.91,1791.51,5.0,4.0,8.0,10.0
2012-02-26,Borussia Dortmund,Hannover,1853.57,1718.86,9.0,7.0,15.0,11.0
2012-03-03,Borussia Dortmund,FSV Mainz 05,1865.35,1702.85,9.0,5.0,15.0,9.0
2012-03-03,SC Freiburg,Schalke 04,1596.49,1797.89,1.0,3.0,2.0,7.0
2012-03-03,Hamburger SV,VfB Stuttgart,1690.36,1707.39,4.0,6.0,8.0,7.0
2012-03-03,Hannover,FC Augsburg,1735.1,1613.96,4.0,4.0,10.0,6.0
2012-03-03,Hertha,Werder Bremen,1630.95,1725.15,0.0,4.0,0.0,6.0
2012-03-03,Kaiserslautern,VfL Wolfsburg,1624.44,1661.33,0.0,3.0,1.0,4.0
2012-03-03,Bayer Leverkusen,Bayern Munich,1774.11,1882.77,6.0,7.0,8.0,11.0
2012-03-04,TSG Hoffenheim,1. FC Koln,1685.31,1630.53,5.0,0.0,6.0,3.0
2012-03-04,Nurnberg,MGladbach,1672.99,1772.88,7.0,7.0,7.0,11.0
2012-03-09,VfB Stuttgart,Kaiserslautern,1707.39,1624.44,6.0,1.0,10.0,1.0
2012-03-10,FC Augsburg,Borussia Dortmund,1613.96,1865.35,4.0,9.0,6.0,15.0
