Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA
2425,2024-11-09,FC St. Pauli,Bayern Munich,0,1,A,3.0,13.0,0.0,6.0,5.0,10.0,2.0,2.0,0.0,0.0,9.0,7.0,1.25,12.45,7.14,1.22
2425,2024-11-10,FC Augsburg,TSG Hoffenheim,0,0,D,16.0,11.0,4.0,2.0,10.0,6.0,2.0,3.0,0.0,0.0,2.05,3.75,3.25,2.11,3.85,3.33
2425,2024-11-10,VfB Stuttgart,Eintracht Frankfurt,2,3,A,22.0,8.0,11.0,5.0,8.0,3.0,2.0,3.0,0.0,0.0,1.9,4.0,3.7,1.93,4.05,3.72
2425,2024-11-10,1. FC Heidenheim,VfL Wolfsburg,1,3,A,19.0,13.0,4.0,6.0,5.0,5.0,1.0,6.0,0.0,0.0,2.75,3.4,2.45,2.91,3.27,2.61
2425,2024-11-22,Bayern Munich,FC Augsburg,3,0,H,33.0,2.0,14.0,1.0,8.0,0.0,0.0,2.0,0.0,1.0,1.13,10.0,15.0,1.12,11.15,21.63
2425,2024-11-23,VfL Wolfsburg,Union Berlin,1,0,H,10.0,11.0,5.0,4.0,8.0,5.0,1.0,2.0,0.0,0.0,2.3,3.3,3.2,2.37,3.28,3.27
2425,2024-11-23,Eintracht Frankfurt,Werder Bremen,1,0,H,15.0,8.0,5.0,1.0,5.0,6.0,2.0,2.0,0.0,0.0,1.7,4.1,4.5,1.71,4.24,4.59
2425,2024-11-23,VfB Stuttgart,VfL Bochum,2,0,H,15.0,9.0,5.0,2.0,7.0,4.0,2.0,3.0,0.0,0.0,1.29,6.0,9.0,1.33,6.24,7.44
2425,2024-11-23,TSG Hoffenheim,RB Leipzig,4,3,H,20.0,14.0,7.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,3.4,3.5,2.1,3.49,3.7,2.09
2425,2024-11-23,Borussia Dortmund,SC Freiburg,4,0,H,19.0,7.0,7.0,3.0,7.0,0.0,1.0,2.0,0.0,2.0,1.67,4.2,4.5,1.69,4.18,4.86
2425,2024-11-23,Bayer Leverkusen,1. FC Heidenheim,5,2,H,20.0,6.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.2,6.5,15.0,1.19,8.07,13.4
2425,2024-11-24,Holstein Kiel,FSV Mainz 05,0,3,A,7.0,18.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,3.1,3.4,2.3,3.15,3.49,2.33
2425,2024-11-24,Borussia Monchengladbach,FC St. Pauli,2,0,H,15.0,15.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,1.8,3.8,4.2,1.83,3.77,4.49
2425,2024-11-29,FC St. Pauli,Holstein Kiel,3,1,H,11.0,10.0,4.0,3.0,4.0,4.0,2.0,5.0,0.0,0.0,1.67,3.75,5.25,1.71,3.83,5.22
2425,2024-11-30,Union Berlin,Bayer Leverkusen,1,2,A,8.0,8.0,2.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,4.75,3.7,1.75,4.72,3.84,1.78
2425,2024-11-30,FC Augsburg,VfL Bochum,1,0,H,16.0,7.0,4.0,1.0,6.0,1.0,3.0,3.0,0.0,0.0,1.73,4.0,4.5,1.72,3.99,4.88
2425,2024-11-30,SC Freiburg,Borussia Monchengladbach,3,1,H,17.0,15.0,7.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,1.95,3.8,3.6,2.01,3.78,3.69
2425,2024-11-30,RB Leipzig,VfL Wolfsburg,1,5,A,9.0,13.0,4.0,8.0,7.0,3.0,2.0,1.0,0.0,0.0,1.7,4.0,4.75,1.7,4.17,4.8
2425,2024-11-30,Werder Bremen,VfB Stuttgart,2,2,D,20.0,10.0,6.0,4.0,11.0,2.0,1.0,1.0,0.0,0.0,3.0,3.75,2.2,3.02,3.75,2.3
2425,2024-11-30,Borussia Dortmund,Bayern Munich,1,1,D,7.0,14.0,2.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,4.75,4.1,1.67,4.67,4.38,1.68
2425,2024-12-01,FSV Mainz 05,TSG Hoffenheim,2,0,H,18.0,10.0,8.0,2.0,8.0,3.0,1.0,3.0,0.0,0.0,2.1,3.4,3.5,2.08,3.7,3.53
2425,2024-12-01,1. FC Heidenheim,Eintracht Frankfurt,0,4,A,8.0,14.0,1.0,8.0,6.0,5.0,0.0,2.0,0.0,0.0,3.7,3.7,1.95,3.85,3.73,1.97
2425,2024-12-06,VfB Stuttgart,Union Berlin,3,2,H,7.0,14.0,5.0,3.0,1.0,6.0,1.0,6.0,0.0,0.0,1.8,3.6,4.5,1.84,3.61,4.78
2425,2024-12-07,Bayer Leverkusen,FC St. Pauli,2,1,H,6.0,12.0,2.0,4.0,7.0,4.0,1.0,3.0,0.0,0.0,1.25,6.5,10.0,1.24,6.76,11.47
2425,2024-12-07,Borussia Monchengladbach,Borussia Dortmund,1,1,D,9.0,16.0,3.0,3.0,7.0,4.0,3.0,2.0,1.0,0.0,3.2,3.75,2.1,3.24,3.87,2.14
2425,2024-12-07,Holstein Kiel,RB Leipzig,0,2,A,17.0,9.0,5.0,5.0,6.0,1.0,4.0,3.0,0.0,0.0,5.75,4.2,1.57,5.49,4.42,1.59
2425,2024-12-07,Eintracht Frankfurt,FC Augsburg,2,2,D,16.0,8.0,4.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,1.53,4.1,6.25,1.56,4.43,5.91
2425,2024-12-07,VfL Bochum,Werder Bremen,0,1,A,12.0,9.0,2.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0,3.2,3.5,2.2,3.21,3.59,2.25
2425,2024-12-07,Bayern Munich,1. FC Heidenheim,4,2,H,21.0,2.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.1,11.0,19.0,1.09,14.33,22.78
2425,2024-12-08,VfL Wolfsburg,FSV Mainz 05,4,3,H,10.0,12.0,5.0,5.0,3.0,5.0,3.0,4.0,0.0,0.0,2.15,3.3,3.5,2.15,3.34,3.5
2425,2024-12-08,TSG Hoffenheim,SC Freiburg,1,1,D,15.0,11.0,5.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,2.7,3.4,2.55,2.73,3.45,2.54
2425,2024-12-13,SC Freiburg,VfL Wolfsburg,3,2,H,18.0,20.0,9.0,5.0,5.0,6.0,4.0,1.0,0.0,0.0,2.2,3.3,3.3,2.26,3.45,3.38
2425,2024-12-14,FC Augsburg,Bayer Leverkusen,0,2,A,8.0,14.0,4.0,3.0,4.0,9.0,3.0,0.0,0.0,0.0,5.75,4.0,1.57,5.59,4.28,1.6
2425,2024-12-14,FSV Mainz 05,Bayern Munich,2,1,H,8.0,13.0,4.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,6.5,4.5,1.48,6.86,4.87,1.46
2425,2024-12-14,Borussia Monchengladbach,Holstein Kiel,4,1,H,15.0,11.0,6.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,1.44,4.75,6.5,1.46,4.89,6.75
2425,2024-12-14,Union Berlin,VfL Bochum,0,2,A,,,,,,,,,,,1.6,3.8,6.0,1.6,4.01,6.13
2425,2024-12-14,FC St. Pauli,Werder Bremen,0,2,A,15.0,8.0,4.0,4.0,4.0,5.0,2.0,3.0,0.0,0.0,2.63,3.4,2.63,2.69,3.36,2.75
2425,2024-12-15,1. FC Heidenheim,VfB Stuttgart,1,3,A,9.0,18.0,2.0,7.0,9.0,6.0,4.0,3.0,0.0,0.0,4.0,4.0,1.8,4.27,3.93,1.83
2425,2024-12-15,Borussia Dortmund,TSG Hoffenheim,1,1,D,6.0,12.0,2.0,1.0,3.0,9.0,5.0,2.0,0.0,0.0,1.44,5.0,6.0,1.45,5.13,6.46
2425,2024-12-15,RB Leipzig,Eintracht Frankfurt,2,1,H,19.0,16.0,9.0,3.0,6.0,7.0,1.0,3.0,0.0,0.0,2.05,4.0,3.2,2.11,3.92,3.29
2425,2024-12-20,Bayern Munich,RB Leipzig,5,1,H,22.0,4.0,9.0,1.0,8.0,1.0,5.0,2.0,0.0,0.0,1.2,7.5,11.0,1.21,7.48,13.15
2425,2024-12-21,Bayer Leverkusen,SC Freiburg,5,1,H,20.0,8.0,12.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.38,5.0,7.5,1.37,5.33,8.23
2425,2024-12-21,VfB Stuttgart,FC St. Pauli,0,1,A,25.0,11.0,5.0,5.0,9.0,1.0,2.0,2.0,0.0,0.0,1.45,4.75,6.5,1.47,4.73,6.93
2425,2024-12-21,Werder Bremen,Union Berlin,4,1,H,11.0,16.0,6.0,4.0,4.0,9.0,2.0,2.0,0.0,0.0,2.05,3.3,3.75,2.11,3.38,3.78
2425,2024-12-21,TSG Hoffenheim,Borussia Monchengladbach,1,2,A,18.0,5.0,8.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,2.3,3.6,2.9,2.4,3.66,2.91
2425,2024-12-21,Eintracht Frankfurt,FSV Mainz 05,1,3,A,34.0,9.0,9.0,3.0,17.0,2.0,1.0,1.0,0.0,1.0,1.83,4.0,3.9,1.85,4.02,4.05
2425,2024-12-21,Holstein Kiel,FC Augsburg,5,1,H,8.0,17.0,6.0,4.0,3.0,8.0,0.0,4.0,0.0,0.0,3.0,3.4,2.35,3.17,3.25,2.44
2425,2024-12-22,VfL Bochum,1. FC Heidenheim,2,0,H,14.0,10.0,4.0,2.0,5.0,2.0,2.0,7.0,0.0,0.0,2.3,3.5,3.0,2.35,3.55,3.07
2425,2024-12-22,VfL Wolfsburg,Borussia Dortmund,1,3,A,14.0,12.0,5.0,4.0,10.0,4.0,3.0,2.0,0.0,1.0,3.1,3.6,2.2,3.09,3.65,2.29
2425,2025-01-10,Borussia Dortmund,Bayer Leverkusen,2,3,A,12.0,7.0,5.0,5.0,6.0,1.0,1.0,2.0,0.0,0.0,2.7,3.6,2.45,2.92,3.6,2.43
2425,2025-01-11,Borussia Monchengladbach,Bayern Munich,0,1,A,5.0,23.0,0.0,10.0,4.0,10.0,3.0,1.0,0.0,0.0,7.0,5.0,1.4,7.2,5.47,1.4
2425,2025-01-11,FC St. Pauli,Eintracht Frankfurt,0,1,A,18.0,14.0,4.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,3.7,3.5,2.05,3.8,3.4,2.1
2425,2025-01-11,FSV Mainz 05,VfL Bochum,2,0,H,10.0,11.0,5.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,1.53,4.33,5.75,1.57,4.38,5.81
2425,2025-01-11,1. FC Heidenheim,Union Berlin,2,0,H,16.0,10.0,9.0,6.0,5.0,4.0,0.0,1.0,0.0,1.0,3.1,3.3,2.3,3.24,3.29,2.38
2425,2025-01-11,SC Freiburg,Holstein Kiel,3,2,H,14.0,14.0,5.0,7.0,7.0,1.0,2.0,3.0,0.0,0.0,1.4,4.75,7.5,1.4,5.21,7.67
2425,2025-01-11,TSG Hoffenheim,VfL Wolfsburg,0,1,A,15.0,12.0,2.0,3.0,4.0,8.0,1.0,2.0,0.0,0.0,2.35,3.6,2.88,2.44,3.45,3.0
2425,2025-01-12,RB Leipzig,Werder Bremen,4,2,H,18.0,7.0,7.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.75,4.0,4.2,1.76,4.18,4.34
2425,2025-01-12,FC Augsburg,VfB Stuttgart,0,1,A,8.0,13.0,2.0,5.0,3.0,9.0,5.0,1.0,0.0,0.0,3.6,3.6,2.0,3.76,3.71,2.0
2425,2025-01-14,Holstein Kiel,Borussia Dortmund,4,2,H,11.0,16.0,7.0,4.0,1.0,9.0,2.0,2.0,1.0,0.0,5.25,4.5,1.55,5.52,4.77,1.56
2425,2025-01-14,Eintracht Frankfurt,SC Freiburg,4,1,H,23.0,7.0,8.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,1.7,4.2,4.33,1.72,4.19,4.77
2425,2025-01-14,Bayer Leverkusen,FSV Mainz 05,1,0,H,20.0,7.0,9.0,4.0,8.0,4.0,2.0,3.0,0.0,0.0,1.36,5.25,7.5,1.38,5.26,8.51
2425,2025-01-14,VfL Wolfsburg,Borussia Monchengladbach,5,1,H,16.0,9.0,5.0,5.0,4.0,7.0,1.0,0.0,0.0,0.0,1.91,3.8,3.75,1.95,3.86,3.87
2425,2025-01-15,Werder Bremen,1. FC Heidenheim,3,3,D,12.0,14.0,5.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,1.6,4.2,4.75,1.64,4.42,4.97
2425,2025-01-15,Union Berlin,FC Augsburg,0,2,A,13.0,11.0,2.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,1.83,3.5,4.5,1.84,3.56,4.74
2425,2025-01-15,VfL Bochum,FC St. Pauli,1,0,H,13.0,12.0,5.0,1.0,6.0,7.0,1.0,3.0,0.0,1.0,2.6,3.25,2.75,2.64,3.28,2.87
2425,2025-01-15,Bayern Munich,TSG Hoffenheim,5,0,H,25.0,5.0,10.0,2.0,13.0,1.0,1.0,1.0,0.0,0.0,1.13,9.0,17.0,1.12,11.23,17.9
2425,2025-01-15,VfB Stuttgart,RB Leipzig,2,1,H,14.0,6.0,6.0,3.0,5.0,0.0,2.0,7.0,0.0,2.0,1.95,3.9,3.4,2.01,3.81,3.63
2425,2025-01-17,Eintracht Frankfurt,Borussia Dortmund,2,0,H,13.0,12.0,5.0,3.0,5.0,7.0,0.0,2.0,0.0,0.0,2.55,3.6,2.63,2.61,3.64,2.71
2425,2025-01-18,Bayern Munich,VfL Wolfsburg,3,2,H,25.0,7.0,10.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,1.17,7.5,15.0,1.17,8.66,14.14
2425,2025-01-18,VfL Bochum,RB Leipzig,3,3,D,14.0,11.0,3.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,3.7,3.6,2.0,3.71,3.75,2.01
2425,2025-01-18,1. FC Heidenheim,FC St. Pauli,0,2,A,8.0,7.0,1.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,2.38,3.5,2.8,2.43,3.5,2.97
2425,2025-01-18,Holstein Kiel,TSG Hoffenheim,1,3,A,12.0,11.0,3.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,3.4,2.35,2.94,3.63,2.39
2425,2025-01-18,VfB Stuttgart,SC Freiburg,4,0,H,12.0,4.0,7.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,1.65,4.5,4.5,1.67,4.39,4.78
2425,2025-01-18,Bayer Leverkusen,Borussia Monchengladbach,3,1,H,10.0,7.0,5.0,4.0,7.0,6.0,0.0,2.0,0.0,0.0,1.27,5.75,11.0,1.27,6.29,9.26
2425,2025-01-19,Werder Bremen,FC Augsburg,0,2,A,20.0,9.0,2.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0,1.85,3.8,4.0,1.88,3.79,4.19
2425,2025-01-19,Union Berlin,FSV Mainz 05,2,1,H,12.0,9.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.55,3.2,2.88,2.63,3.2,2.94
2425,2025-01-24,VfL Wolfsburg,Holstein Kiel,2,2,D,22.0,5.0,5.0,2.0,10.0,3.0,2.0,4.0,0.0,0.0,1.42,5.0,7.0,1.44,5.08,7.11
2425,2025-01-25,FC Augsburg,1. FC Heidenheim,2,1,H,11.0,11.0,7.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,1.82,3.6,4.0,1.91,3.65,4.22
2425,2025-01-25,Borussia Dortmund,Werder Bremen,2,2,D,8.0,13.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,0.0,1.62,4.33,4.75,1.63,4.44,5.03
2425,2025-01-25,SC Freiburg,Bayern Munich,1,2,A,7.0,7.0,2.0,3.0,2.0,4.0,4.0,2.0,0.0,0.0,7.5,5.75,1.33,8.98,5.78,1.33
2425,2025-01-25,FSV Mainz 05,VfB Stuttgart,2,0,H,11.0,10.0,4.0,5.0,9.0,2.0,4.0,3.0,0.0,0.0,2.8,3.5,2.45,2.88,3.55,2.47
2425,2025-01-25,RB Leipzig,Bayer Leverkusen,2,2,D,8.0,13.0,4.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,3.7,3.9,1.9,3.79,4.03,1.92
2425,2025-01-25,Borussia Monchengladbach,VfL Bochum,3,0,H,16.0,10.0,6.0,4.0,8.0,7.0,1.0,3.0,0.0,0.0,1.73,4.0,4.5,1.72,4.12,4.66
2425,2025-01-26,FC St. Pauli,Union Berlin,3,0,H,16.0,14.0,5.0,2.0,5.0,7.0,0.0,3.0,0.0,0.0,2.55,3.1,3.0,2.53,3.15,3.12
2425,2025-01-26,TSG Hoffenheim,Eintracht Frankfurt,2,2,D,24.0,12.0,8.0,7.0,9.0,3.0,3.0,0.0,0.0,0.0,3.1,3.6,2.2,3.16,3.58,2.29
2425,2025-01-31,Werder Bremen,FSV Mainz 05,1,0,H,12.0,13.0,5.0,2.0,3.0,8.0,8.0,4.0,3.0,0.0,2.25,3.3,3.2,2.35,3.46,3.19
2425,2025-02-01,Bayern Munich,Holstein Kiel,4,3,H,29.0,10.0,12.0,6.0,12.0,1.0,1.0,1.0,0.0,0.0,1.05,17.0,26.0,1.05,17.7,41.8
2425,2025-02-01,VfL Bochum,SC Freiburg,0,1,A,22.0,13.0,4.0,5.0,9.0,7.0,3.0,2.0,0.0,0.0,2.8,3.4,2.5,2.88,3.42,2.54
2425,2025-02-01,1. FC Heidenheim,Borussia Dortmund,1,2,A,11.0,16.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,4.33,3.9,1.75,4.49,4.04,1.76
2425,2025-02-01,FC St. Pauli,FC Augsburg,1,1,D,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,2.35,3.3,3.1,2.38,3.2,3.32
2425,2025-02-01,VfB Stuttgart,Borussia Monchengladbach,1,2,A,10.0,12.0,3.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,1.57,4.5,5.0,1.58,4.65,5.2
2425,2025-02-01,Union Berlin,RB Leipzig,0,0,D,21.0,6.0,6.0,2.0,4.0,5.0,3.0,2.0,0.0,0.0,3.1,3.5,2.25,3.2,3.52,2.29
2425,2025-02-02,Bayer Leverkusen,TSG Hoffenheim,3,1,H,9.0,16.0,5.0,7.0,3.0,3.0,4.0,3.0,1.0,0.0,1.25,7.0,9.5,1.23,7.29,10.7
2425,2025-02-02,Eintracht Frankfurt,VfL Wolfsburg,1,1,D,16.0,11.0,4.0,2.0,9.0,1.0,1.0,3.0,0.0,0.0,1.95,3.8,3.6,1.99,3.8,3.72
2425,2025-02-07,Bayern Munich,Werder Bremen,3,0,H,21.0,2.0,12.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,1.1,11.0,17.0,1.09,12.89,20.27
2425,2025-02-08,Borussia Monchengladbach,Eintracht Frankfurt,1,1,D,8.0,15.0,3.0,7.0,6.0,1.0,3.0,3.0,0.0,0.0,2.63,3.5,2.55,2.62,3.7,2.63
2425,2025-02-08,Borussia Dortmund,VfB Stuttgart,1,2,A,16.0,4.0,5.0,2.0,9.0,4.0,5.0,2.0,1.0,0.0,1.85,3.8,3.9,1.88,3.93,3.98
2425,2025-02-08,SC Freiburg,1. FC Heidenheim,1,0,H,9.0,11.0,3.0,5.0,6.0,3.0,3.0,1.0,0.0,0.0,1.7,3.75,4.75,1.74,3.99,4.77
2425,2025-02-08,TSG Hoffenheim,Union Berlin,0,4,A,16.0,22.0,4.0,7.0,8.0,4.0,2.0,1.0,0.0,0.0,2.2,3.5,3.2,2.26,3.6,3.2
2425,2025-02-08,FSV Mainz 05,FC Augsburg,0,0,D,9.0,9.0,5.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,1.75,3.5,5.0,1.78,3.72,4.88
2425,2025-02-08,VfL Wolfsburg,Bayer Leverkusen,0,0,D,13.0,15.0,8.0,1.0,3.0,9.0,2.0,3.0,0.0,0.0,4.33,3.6,1.8,4.3,3.86,1.84
2425,2025-02-09,RB Leipzig,FC St. Pauli,2,0,H,11.0,7.0,6.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,1.57,4.2,5.25,1.57,4.39,5.81
2425,2025-02-09,Holstein Kiel,VfL Bochum,2,2,D,10.0,21.0,3.0,6.0,3.0,5.0,2.0,2.0,0.0,0.0,2.25,3.5,3.0,2.31,3.54,3.15
2425,2025-02-14,FC Augsburg,RB Leipzig,0,0,D,11.0,14.0,2.0,4.0,8.0,9.0,2.0,1.0,0.0,0.0,2.9,3.3,2.4,3.02,3.41,2.48
2425,2025-02-15,VfL Bochum,Borussia Dortmund,2,0,H,18.0,17.0,9.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,5.0,3.9,1.67,4.98,4.27,1.66
2425,2025-02-15,FC St. Pauli,SC Freiburg,0,1,A,5.0,6.0,1.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,2.5,3.25,2.88,2.6,3.25,2.94
2425,2025-02-15,VfB Stuttgart,VfL Wolfsburg,1,2,A,10.0,7.0,4.0,3.0,7.0,5.0,3.0,4.0,0.0,0.0,1.73,4.2,4.2,1.76,4.24,4.32
2425,2025-02-15,Union Berlin,Borussia Monchengladbach,1,2,A,18.0,9.0,3.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,2.2,3.5,3.1,2.28,3.57,3.18
2425,2025-02-15,Bayer Leverkusen,Bayern Munich,0,0,D,15.0,2.0,3.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,2.9,3.7,2.25,3.08,3.71,2.27
2425,2025-02-16,Werder Bremen,TSG Hoffenheim,1,3,A,14.0,16.0,1.0,7.0,6.0,4.0,2.0,3.0,0.0,0.0,1.85,3.8,3.9,1.9,4.04,3.8
2425,2025-02-16,Eintracht Frankfurt,Holstein Kiel,3,1,H,20.0,10.0,9.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,1.33,5.75,7.5,1.34,5.94,8.04
2425,2025-02-16,1. FC Heidenheim,FSV Mainz 05,0,2,A,12.0,6.0,3.0,5.0,8.0,4.0,1.0,3.0,0.0,0.0,3.6,3.5,2.05,3.69,3.53,2.08
2425,2025-02-21,SC Freiburg,Werder Bremen,5,0,H,13.0,9.0,8.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,2.0,3.5,3.75,2.09,3.45,3.84
2425,2025-02-22,Holstein Kiel,Bayer Leverkusen,0,2,A,4.0,18.0,3.0,8.0,5.0,11.0,4.0,1.0,0.0,0.0,11.0,6.0,1.25,10.87,6.67,1.25
2425,2025-02-22,FSV Mainz 05,FC St. Pauli,2,0,H,10.0,12.0,5.0,0.0,6.0,5.0,3.0,3.0,0.0,0.0,1.8,3.5,4.75,1.79,3.66,4.88
2425,2025-02-22,Borussia Monchengladbach,FC Augsburg,0,3,A,8.0,17.0,5.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,1.85,3.75,4.0,1.83,3.82,4.4
2425,2025-02-22,VfL Wolfsburg,VfL Bochum,1,1,D,13.0,11.0,6.0,5.0,3.0,5.0,2.0,3.0,0.0,0.0,1.53,4.2,6.0,1.56,4.53,5.71
2425,2025-02-22,Borussia Dortmund,Union Berlin,6,0,H,24.0,6.0,8.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,1.53,4.5,5.5,1.57,4.52,5.55
2425,2025-02-23,Bayern Munich,Eintracht Frankfurt,4,0,H,19.0,7.0,12.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.3,6.5,7.5,1.3,6.5,8.28
2425,2025-02-23,TSG Hoffenheim,VfB Stuttgart,1,1,D,9.0,14.0,2.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,3.5,3.9,1.95,3.63,3.96,1.97
2425,2025-02-23,RB Leipzig,1. FC Heidenheim,2,2,D,17.0,4.0,6.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,1.33,5.0,8.5,1.35,5.61,8.22
2425,2025-02-28,VfB Stuttgart,Bayern Munich,1,3,A,12.0,17.0,3.0,8.0,4.0,6.0,5.0,3.0,0.0,0.0,4.75,4.2,1.65,4.94,4.37,1.67
2425,2025-03-01,VfL Bochum,TSG Hoffenheim,0,1,A,12.0,10.0,3.0,2.0,8.0,5.0,0.0,1.0,0.0,0.0,2.4,3.6,2.8,2.47,3.56,2.88
2425,2025-03-01,1. FC Heidenheim,Borussia Monchengladbach,0,3,A,20.0,13.0,5.0,5.0,6.0,2.0,2.0,3.0,0.0,0.0,3.1,3.5,2.25,3.1,3.62,2.3
2425,2025-03-01,RB Leipzig,FSV Mainz 05,1,2,A,13.0,15.0,4.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,1.95,3.7,3.75,2.02,3.76,3.66
2425,2025-03-01,FC St. Pauli,Borussia Dortmund,0,2,A,7.0,14.0,1.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,4.1,3.8,1.83,4.31,3.73,1.87
2425,2025-03-01,Werder Bremen,VfL Wolfsburg,1,2,A,15.0,9.0,7.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,2.63,3.4,2.6,2.72,3.55,2.61
2425,2025-03-01,Eintracht Frankfurt,Bayer Leverkusen,1,4,A,7.0,20.0,3.0,9.0,2.0,6.0,1.0,1.0,0.0,0.0,4.75,3.75,1.73,4.72,3.92,1.76
2425,2025-03-02,FC Augsburg,SC Freiburg,0,0,D,13.0,7.0,5.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,2.63,3.25,2.7,2.71,3.13,2.91
2425,2025-03-02,Union Berlin,Holstein Kiel,0,1,A,14.0,10.0,3.0,3.0,11.0,3.0,4.0,0.0,0.0,0.0,1.57,4.33,5.25,1.62,4.25,5.45
2425,2025-03-07,Borussia Monchengladbach,FSV Mainz 05,1,3,A,12.0,16.0,4.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,2.6,3.3,2.7,2.65,3.43,2.74
2425,2025-03-08,Bayern Munich,VfL Bochum,2,3,A,14.0,8.0,5.0,5.0,9.0,3.0,0.0,6.0,1.0,0.0,1.11,9.5,19.0,1.11,12.4,17.74
2425,2025-03-08,Borussia Dortmund,FC Augsburg,0,1,A,14.0,6.0,1.0,1.0,12.0,3.0,1.0,4.0,0.0,0.0,1.53,4.33,5.75,1.55,4.42,6.05
2425,2025-03-08,Holstein Kiel,VfB Stuttgart,2,2,D,17.0,5.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,5.75,4.33,1.53,5.89,4.71,1.52
2425,2025-03-08,Bayer Leverkusen,Werder Bremen,0,2,A,18.0,11.0,4.0,7.0,10.0,3.0,4.0,4.0,0.0,0.0,1.27,5.75,11.0,1.27,6.39,10.17
2425,2025-03-08,VfL Wolfsburg,FC St. Pauli,1,1,D,16.0,14.0,4.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,1.75,3.5,5.0,1.78,3.75,4.85
2425,2025-03-08,SC Freiburg,RB Leipzig,0,0,D,10.0,18.0,2.0,3.0,2.0,6.0,0.0,3.0,0.0,0.0,2.55,3.3,2.7,2.66,3.32,2.81
2425,2025-03-09,Eintracht Frankfurt,Union Berlin,1,2,A,14.0,11.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,1.73,4.0,4.5,1.77,4.13,4.39
2425,2025-03-09,TSG Hoffenheim,1. FC Heidenheim,1,1,D,16.0,23.0,3.0,5.0,6.0,4.0,2.0,3.0,0.0,0.0,1.75,4.0,4.33,1.78,4.03,4.41
2425,2025-03-14,FC St. Pauli,TSG Hoffenheim,1,0,H,10.0,4.0,5.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,2.25,3.25,3.3,2.31,3.3,3.37
